timestamp_unix,ADC1_AIN6,ADC1_AIN7,ADC1_AIN8,ADC1_AIN9,ADC1_AIN10,ADC1_AIN11,ADC2_AIN6,ADC2_AIN7,ADC2_AIN8,ADC2_AIN9,ADC2_AIN10,ADC2_AIN11
1762371136.725957,-1.6563095636736826,-2.4277287635479885,0.6194157146711009,1.4128841653924185,2.2017740847795113,-0.5963704700911605,0.7578075835475426,0.1757136196748757,2.1582161972780463,0.13976575610229444,0.5543107455147201,1.5787454341346543
1762371136.826775,-0.6005353451413328,2.3734202830100397,2.2732424465706877,-1.5089156042236809,0.28546604936910264,1.3104288352047009,-0.7412371923014155,-1.9465901787984585,-0.19802393889712558,1.5030475262460143,-1.3294811641551452,0.9403408694673621
1762371136.9287958,-1.942416363050504,1.97205537224476,1.6341929595700455,-0.8624068930634132,-2.356407327223698,0.9951518172206661,-1.1333174864432198,1.7941122405662824,0.7422042777781818,0.6903637278513585,2.458963985319613,1.9758521885695681
1762371137.0303156,1.4215107466591295,-0.45070742973177785,-0.08039177422425439,1.3204227471855579,1.2358100695383631,-1.4297859585030028,2.179216406251956,-0.8553985780952666,-0.19383104966056938,1.724709477986035,2.1605217052127963,-0.6529549542611783
1762371137.131768,-0.15403302359974666,-2.0608490181981347,-1.4633225158837457,-0.483925698271477,1.9353460592444014,2.2450616651846964,-2.1846252303868807,-0.6370351477903303,-1.1706666553815193,-1.5858684880576714,1.4789326761880728,0.7249260812909699
1762371137.233102,2.356069070824274,0.16310127533689445,0.8538968388911293,2.0111694349252502,-1.3974319574155758,-0.9221882727370587,0.8723087158571142,1.8479420957496282,-2.127378538534467,1.7473509010494828,0.9742130010381939,1.943784289811169
1762371137.334185,-1.7993994712113703,1.5341894667374454,0.08589924405804206,1.2294743930666916,1.0972566720553245,1.0129649654585082,0.5050936943404309,1.2376056596762728,-1.2662290056024796,2.4631792263006242,-2.407249499231517,-0.568327077427754
1762371137.4351618,-1.8603157234568266,0.6278867277964029,-0.7504937947385066,-0.49380755350679795,2.292504881919012,-0.3391808675743183,0.24649414378334805,-0.841914217700269,-0.7892839061360247,-2.483123836889724,-1.0608054471976098,1.2124378934428566
1762371137.5365105,2.48047023778799,0.7787103389156269,-2.4561399169134996,-1.7369400545287197,-1.8654154974717496,-1.751834959010477,-1.6770951959008213,-0.9484512744487851,0.6760046691900097,-1.7430101922762622,-0.45731728760210133,2.0212277199301383
1762371137.6381786,-2.4163472552713463,2.295387362883969,-1.4431433609894944,-0.6952641243057399,-2.2359737439124276,-1.660858888728486,-1.3301567828842142,2.496828734496681,-1.2208484078464994,2.3775693628274635,-1.038354460996921,-0.7707730854479177
1762371137.7393055,1.468899127113715,-0.11556954569453547,1.258089394341635,0.8845059137947457,2.320179917833795,0.4436770610424353,-0.5856633884505497,-0.8934525720420565,-0.012552739686100444,-0.5016503336012761,-0.2725637283997212,-1.2896995293735896
1762371137.8407013,0.8432150892275678,-1.3991441010408523,0.3565025754574031,-2.1913769473286804,2.4143096702468005,2.2978201267504845,0.2401376056835181,-1.4207582379291341,-0.39716278280768186,-0.1193949722522464,0.8508578957149858,0.1563799567675539
1762371137.942024,0.12117595925044528,0.6443095975291249,-1.5732656804639913,-1.0379366323872365,1.9141235249189763,-1.9159131545916979,1.1592443179183385,-0.04066437967591044,2.2796386217640188,0.6433213524009409,-0.743127851859075,1.573403367209836
1762371138.043458,2.199363672657451,1.9470196303152598,-1.9636692957483883,-1.5768202038789039,1.33262441547208,2.202296817576506,-0.4573211619044736,2.094561707325185,1.3981168148656864,-1.897904801118946,2.1867158635516004,1.6777901861417517
1762371138.1446836,2.1208938504330934,-0.6264264138253228,1.838740031569008,-2.2453561121649876,0.7661826331833164,-1.0963408465791757,-2.3488625703886234,-2.4597448062592515,-0.6296385085151801,-2.2602849912983167,1.1907760728330699,-0.3552207774187061
1762371138.246072,1.3091285597239208,0.28220001246929316,0.780672226032284,-1.7030777577254483,0.5322921910634268,-1.7589028786305043,0.2156779427144459,2.2425391963171,1.2214799191331767,-1.0234515098871602,1.7937522284689222,-1.7113726391044426
1762371138.3474445,-0.19412788082693588,2.446827882150159,1.1692820393183279,-0.3763249965101476,0.3414893557416625,-1.585523079100022,-1.9881140575544904,1.6525523844423753,-0.775372478410301,-0.6174875041827564,0.9780342552702731,1.6611005855918628
1762371138.4489105,-1.7521258297116553,-0.9873713239874033,1.9199454092914352,-1.9240050821310382,0.691042624836281,0.9681518039884334,-0.1250437051109916,-2.006044924979797,-1.7001917004813791,-0.3317067422517231,-0.5262566240139752,-1.4957614536001032
1762371138.5499141,-1.5032624010160447,0.9841079692969286,-2.413170625349358,-0.6441361479921517,-0.3259402902055133,1.3982896683561408,-0.47246312766827675,-2.306399918365469,-1.334797005033136,1.6596593451093846,1.350483161268611,-0.052965289707814424
1762371138.6510308,1.9912859191043282,-0.064785786245559,-0.12156785983656167,-2.0883541808550574,1.0797194933556906,2.072541960780854,-0.012916030039314037,-0.3457633073047766,-1.858090979825375,-0.47566151328820144,0.7189340256373913,1.1769045802241065
1762371138.7522106,-2.4784585807870125,-0.9353549403375316,-1.5813182689330898,0.02284437690310203,2.482549844092112,-1.0112009657860954,1.1191187642954308,2.2519588174770853,2.3291054164296883,0.7867650135475414,-0.816816784956072,0.16981752751082513
1762371138.8536234,0.740241198568487,-0.6901372301742114,2.2141927139988797,0.16274394544886894,0.7855005008578897,2.3381700918877235,2.350630146340149,1.3229991582631062,2.448673242172389,-1.6076241859941702,-0.32443765693159776,0.8914140929477326
1762371138.9545105,-0.5667457660133559,1.3258172662040313,-1.6248132735268204,-2.1985956667179667,-1.396345960658307,-1.3201291942750448,0.8130837456087763,-0.21886083112488164,1.2418363978667732,-0.21529498282611165,-2.39877610192014,-0.806333816806533
1762371139.0559494,-0.13085068832048039,-2.044693177305839,0.5699995839595299,2.4853146058696036,-1.4762611956907745,-1.5801777339193503,-0.6220109012139917,-0.8996687411867071,-1.1859209759141178,-1.8825118997707246,2.3844385009334683,1.6740112512125078
1762371139.157105,1.2190557979411838,-1.069826015213253,-0.8039961223597671,-2.0257713825430135,-1.683290801440573,2.3972856875998603,-1.9274776491496146,-0.11875899061667806,0.7154951352471274,-0.6132189170383117,1.1113624109461797,1.4956231708077397
1762371139.258212,0.3873602017593624,-1.4769225093033922,1.4915488948284261,-0.0016057493216692592,-2.434273950371021,1.041633908943404,-0.5683682046375518,1.0372610136581675,2.274631234959511,-0.004085600863170727,1.8318419852068408,-0.3442213349606198
1762371139.3596327,-0.10070116528286518,0.38489346324127477,-2.1840387206123735,2.135610835028986,-1.440091304789937,-0.3037384514496865,-0.7452357703728402,1.9195538067285782,2.27072564014502,1.8152820247747927,-1.6302280581269333,2.1020760657878004
1762371139.4607546,-0.3083759913892736,-1.148469584997843,2.259569139429228,-1.2550915783752892,2.272705706680501,-2.138608650995332,1.3896478879032002,-1.036801163768907,-1.7353337091605316,1.8738668410619308,-0.7231474784788463,-1.039434199265742
1762371139.562065,1.824028411391784,1.8510132254377873,0.15940042250161437,0.44239705114329475,1.4068205841565828,0.2568775721642461,-1.590448211484934,1.455954188818239,-1.4650474745091766,2.064225621727183,-2.1429577044198163,1.5613033248547703
1762371139.6635158,-0.9000221967723604,-1.825772741529076,-1.78485623417571,-1.170791825150469,0.9960619802548862,0.8688745938390009,2.1215378786966657,-2.469182308814801,1.3029141787188268,2.378573403188396,-0.10445148997920634,1.8045034175519248
1762371139.7647233,-0.7498712241496115,-2.396196114563479,-2.40659295399105,-0.7155440110616696,1.0671876152977484,-0.5784986112712158,1.8976437327437081,-1.113420261552365,0.2700740420906594,0.7989046929961077,2.0537968938108557,-0.6738869159086842
1762371139.865754,0.25361272735747425,-1.8608304096258175,-0.16661079723963704,0.9828330257931979,-2.413832236985235,1.4602057886368978,-1.1879120693101966,-1.9957649106699122,0.681928477517185,-1.942924492707788,2.2017478587326837,-1.765392037080769
1762371139.9670577,-1.8135344163816471,-0.1358249945431941,0.5850879055366404,2.1469145592349244,1.1703674400290776,-2.0198398256110934,-0.5213267232569126,-2.128719345178526,-1.8455719167675873,-0.4190418623735741,1.64472808178998,0.38797323560395663
1762371140.068603,-1.4946244948654765,2.25050118571534,0.7408163834591369,0.036968593236040265,-2.139806108451618,-0.6483338056008583,-2.0975061771280976,0.05031765107126844,-1.5087412606169295,1.0317150988239168,-2.4306300199782873,2.435476176199457
1762371140.1702068,-0.381387517617645,0.9200079345712584,-1.5865077479490932,-0.5390686439357572,1.8497198044919736,0.24279418501784622,-0.9774823161938567,-1.5541391437219554,2.1048086410532765,-2.3976662633021193,1.625435546092456,-0.5969301577723214
1762371140.2718954,-0.4652470904883254,-1.2534643713789428,-0.7640142159478922,1.1804719186391734,1.729640272812876,-2.3565155096668615,-2.1319639244036583,-1.2526823583462665,-2.2527503672540625,2.3309823669174152,0.46713924016228203,0.620746984570859
